Date,^FCHI,ACA.PA,AI.PA,AIR.PA,ALO.PA,BN.PA,BNP.PA,CA.PA,CAP.PA,CS.PA,DG.PA,DSY.PA,EL.PA,EN.PA,ENGI.PA,ERF.PA,GLE.PA,HO.PA,KER.PA,LR.PA,MC.PA,ML.PA,MT.AS,OR.PA,ORA.PA,PUB.PA,RI.PA,RMS.PA,RNO.PA,SAF.PA,SAN.PA,SGO.PA,STMPA.PA,SU.PA,TEP.PA,TTE.PA,VIE.PA,VIV.PA,Date,Year
2012-01-16,3225.0,4.094515800476074,58.97562789916992,25.674999237060547,24.360000610351562,46.88499069213867,32.30500030517578,16.579999923706055,25.844999313354492,10.53499984741211,35.189998626708984,6.1579999923706055,57.0,23.790000915527344,21.045000076293945,5.670000076293945,16.545000076293945,24.709999084472656,108.69847869873047,25.424999237060547,117.05000305175781,12.438750267028809,31.87826919555664,80.55999755859375,11.734999656677246,38.029998779296875,73.94000244140625,248.60000610351562,30.8700008392334,24.389999389648438,55.959999084472656,32.02000045776367,5.322999954223633,45.31999969482422,18.135000228881836,39.48500061035156,8.508999824523926,15.561294555664062,2012-01-16,2012
2012-01-17,3269.989990234375,4.1320719718933105,59.73590087890625,25.790000915527344,24.68000030517578,47.20000076293945,32.4900016784668,16.985000610351562,26.219999313354492,10.859999656677246,36.0099983215332,6.164999961853027,57.25,24.360000610351562,21.540000915527344,5.690000057220459,16.860000610351562,25.045000076293945,107.86198425292969,26.014999389648438,117.19999694824219,12.635000228881836,31.990337371826172,81.5999984741211,11.914999961853027,38.36000061035156,74.08000183105469,252.5500030517578,31.68000030517578,24.584999084472656,56.439998626708984,32.79999923706055,5.300000190734863,47.599998474121094,18.354999542236328,40.25,8.61400032043457,15.701617240905762,2012-01-17,2012
2012-01-18,3264.929931640625,4.265923976898193,59.64539337158203,25.864999771118164,24.7549991607666,46.29999923706055,32.060001373291016,17.459999084472656,26.5049991607666,10.975000381469727,36.20000076293945,6.210000038146973,57.029998779296875,24.440000534057617,21.030000686645508,5.704999923706055,17.760000228881836,25.110000610351562,109.11672973632812,26.100000381469727,118.05000305175781,12.5600004196167,32.04127883911133,81.77999877929688,11.510000228881836,38.470001220703125,74.33000183105469,258.95001220703125,31.889999389648438,24.645000457763672,56.47999954223633,33.220001220703125,5.5879998207092285,47.380001068115234,18.114999771118164,40.08000183105469,8.138999938964844,15.387101173400879,2012-01-18,2012
2012-01-19,3328.93994140625,4.658812046051025,59.6574592590332,25.524999618530273,28.149999618530273,46.95000076293945,34.70000076293945,17.264999389648438,27.6200008392334,11.670000076293945,36.834999084472656,6.322999954223633,57.099998474121094,24.959999084472656,21.395000457763672,5.849999904632568,20.094999313354492,25.645000457763672,109.95323181152344,27.31999969482422,120.19999694824219,12.960000038146973,33.34534454345703,82.3499984741211,11.539999961853027,38.88999938964844,73.52999877929688,254.9499969482422,32.42499923706055,23.899999618530273,55.970001220703125,34.57500076293945,5.625999927520752,48.564998626708984,18.725000381469727,40.439998626708984,8.079999923706055,15.561294555664062,2012-01-19,2012
2012-01-20,3321.5,4.776294231414795,59.1687126159668,25.649999618530273,28.209999084472656,47.494998931884766,35.32500076293945,17.0,27.764999389648438,11.920000076293945,36.77000045776367,6.300000190734863,56.08000183105469,24.649999618530273,21.125,5.849999904632568,21.0049991607666,25.655000686645508,111.53328704833984,27.235000610351562,120.55000305175781,12.982500076293945,33.100830078125,81.05999755859375,11.46500015258789,38.89500045776367,73.9000015258789,251.89999389648438,32.64500045776367,23.399999618530273,55.52000045776367,33.88999938964844,5.590000152587891,48.20000076293945,18.809999465942383,39.849998474121094,8.12399959564209,15.570972442626953,2012-01-20,2012
2012-01-23,3338.419921875,5.018959999084473,58.90925216674805,25.645000457763672,29.639999389648438,47.029998779296875,36.04999923706055,17.049999237060547,27.90999984741211,12.050000190734863,37.05500030517578,6.331999778747559,56.33000183105469,24.704999923706055,20.360000610351562,5.960000038146973,22.799999237060547,25.600000381469727,111.34739685058594,27.309999465942383,120.55000305175781,13.104999542236328,33.63060760498047,80.69999694824219,11.444999694824219,39.09000015258789,73.66999816894531,253.60000610351562,33.29499816894531,23.860000610351562,55.439998626708984,34.58000183105469,5.627999782562256,48.60499954223633,19.0049991607666,40.0,7.952000141143799,15.687101364135742,2012-01-23,2012
2012-01-24,3322.64990234375,4.814812183380127,59.04803466796875,25.969999313354492,28.895000457763672,47.310001373291016,35.38999938964844,16.920000076293945,27.424999237060547,11.9399995803833,36.32500076293945,6.323999881744385,56.709999084472656,24.05500030517578,20.809999465942383,5.817999839782715,21.56999969482422,25.450000762939453,111.3009262084961,26.795000076293945,120.4000015258789,12.96500015258789,33.41666030883789,80.81999969482422,11.194999694824219,38.525001525878906,73.0199966430664,256.8500061035156,32.64500045776367,23.825000762939453,55.75,33.959999084472656,5.300000190734863,48.5,18.860000610351562,40.41999816894531,8.22599983215332,15.416133880615234,2012-01-24,2012
2012-01-25,3312.47998046875,4.747405052185059,57.714534759521484,25.809999465942383,28.360000610351562,47.3650016784668,35.790000915527344,16.889999389648438,27.5,11.9399995803833,36.39500045776367,6.283999919891357,56.5099983215332,24.010000228881836,20.540000915527344,5.8420000076293945,21.0,25.270000457763672,109.86028289794922,26.774999618530273,121.05000305175781,13.095000267028809,32.82575225830078,80.61000061035156,11.199999809265137,38.5,73.98999786376953,255.10000610351562,32.81999969482422,23.700000762939453,55.689998626708984,34.470001220703125,5.169000148773193,48.22999954223633,18.924999237060547,40.33000183105469,8.206000328063965,15.362908363342285,2012-01-25,2012
2012-01-26,3363.22998046875,4.8302202224731445,58.17311477661133,25.44499969482422,29.469999313354492,47.63999938964844,35.80500030517578,18.149999618530273,28.045000076293945,12.074999809265137,36.994998931884766,6.373000144958496,57.36000061035156,24.200000762939453,21.040000915527344,5.7870001792907715,21.010000228881836,25.71500015258789,113.6245346069336,27.010000228881836,123.5,13.352499961853027,34.058502197265625,82.0999984741211,11.5,38.79999923706055,75.01000213623047,260.6499938964844,34.02000045776367,23.3700008392334,56.40999984741211,35.40999984741211,5.290999889373779,49.32500076293945,19.424999237060547,40.59000015258789,8.626999855041504,15.411294937133789,2012-01-26,2012
2012-01-27,3318.760009765625,4.752220153808594,57.430938720703125,25.610000610351562,29.21500015258789,46.935001373291016,34.63999938964844,18.260000228881836,28.229999542236328,11.949999809265137,36.314998626708984,6.380000114440918,55.779998779296875,24.094999313354492,20.760000228881836,5.940000057220459,21.06999969482422,25.559999465942383,111.71917724609375,26.389999389648438,122.55000305175781,13.037500381469727,33.31477737426758,81.12000274658203,11.414999961853027,38.375,73.5,267.6499938964844,33.38999938964844,23.264999389648438,55.83000183105469,34.654998779296875,5.377999782562256,47.7599983215332,19.299999237060547,40.084999084472656,8.600000381469727,15.290327072143555,2012-01-27,2012
2012-01-30,3265.639892578125,4.4392571449279785,57.20768356323242,25.3799991607666,28.114999771118164,46.71500015258789,32.17499923706055,17.514999389648438,27.415000915527344,11.545000076293945,35.36000061035156,6.383999824523926,56.810001373291016,23.450000762939453,20.434999465942383,6.110000133514404,19.709999084472656,25.024999618530273,110.78972625732422,25.899999618530273,121.0,12.970000267028809,31.959774017333984,81.44000244140625,11.34000015258789,37.90999984741211,72.93000030517578,260.6499938964844,32.70000076293945,22.9950008392334,56.189998626708984,33.720001220703125,5.196000099182129,46.834999084472656,18.75,39.810001373291016,8.236000061035156,15.338713645935059,2012-01-30,2012
2012-01-31,3298.550048828125,4.536516189575195,58.058467864990234,25.68000030517578,29.139999389648438,47.185001373291016,32.369998931884766,17.450000762939453,27.90999984741211,11.604999542236328,35.459999084472656,6.3379998207092285,56.0,23.7549991607666,20.75,6.146999835968018,20.364999771118164,26.155000686645508,111.81211853027344,26.3700008392334,123.5999984741211,13.074999809265137,31.348493576049805,81.30999755859375,11.46500015258789,38.459999084472656,73.38999938964844,265.70001220703125,32.564998626708984,23.81999969482422,56.470001220703125,34.02000045776367,5.079999923706055,47.47999954223633,19.155000686645508,40.404998779296875,8.687999725341797,15.483875274658203,2012-01-31,2012
2012-02-01,3367.4599609375,4.871626853942871,58.86701583862305,25.954999923706055,29.860000610351562,47.97499084472656,33.845001220703125,17.899999618530273,28.774999618530273,12.270000457763672,36.119998931884766,6.388000011444092,57.04999923706055,24.1200008392334,21.200000762939453,6.320000171661377,21.56999969482422,27.065000534057617,114.83280944824219,26.834999084472656,126.80000305175781,13.550000190734863,32.856319427490234,82.69999694824219,11.555000305175781,39.19499969482422,74.76000213623047,270.95001220703125,34.17499923706055,24.545000076293945,56.349998474121094,35.5099983215332,5.353000164031982,48.255001068115234,19.639999389648438,40.650001525878906,9.1899995803833,15.541939735412598,2012-02-01,2012
2012-02-02,3376.659912109375,4.8928117752075195,58.81874465942383,25.959999084472656,30.479999542236328,47.279998779296875,34.099998474121094,17.915000915527344,28.6299991607666,12.479999542236328,36.5,6.400000095367432,56.77000045776367,25.170000076293945,21.21500015258789,6.400000095367432,22.610000610351562,27.0,114.7398681640625,26.834999084472656,126.4000015258789,13.572500228881836,33.24346160888672,82.55000305175781,11.5,39.310001373291016,74.36000061035156,269.20001220703125,34.845001220703125,24.260000228881836,55.790000915527344,36.005001068115234,5.289000034332275,48.61000061035156,19.78499984741211,40.88999938964844,9.227999687194824,15.691940307617188,2012-02-02,2012
2012-02-03,3427.919921875,5.1248860359191895,59.11440658569336,27.540000915527344,31.204999923706055,48.625,35.20000076293945,18.385000228881836,29.075000762939453,12.720000267028809,37.15999984741211,6.414000034332275,56.72999954223633,25.360000610351562,21.559999465942383,6.433000087738037,24.25,27.55500030517578,117.0634765625,27.19499969482422,129.3000030517578,13.699999809265137,33.72229766845703,82.05999755859375,11.53499984741211,39.91999816894531,76.4800033569336,274.70001220703125,36.09000015258789,24.645000457763672,55.95000076293945,36.404998779296875,5.315999984741211,49.83000183105469,19.7450008392334,41.0,9.482000350952148,15.677424430847168,2012-02-03,2012
2012-02-06,3405.27001953125,4.988144874572754,58.92735290527344,27.229999542236328,30.71500015258789,48.40999984741211,34.9900016784668,18.344999313354492,29.469999313354492,12.654999732971191,36.96500015258789,6.4070000648498535,56.29999923706055,25.299999237060547,21.315000534057617,6.300000190734863,23.549999237060547,27.399999618530273,117.62113952636719,26.69499969482422,128.64999389648438,13.585000038146973,32.927635192871094,81.68000030517578,11.520000457763672,39.82500076293945,75.7699966430664,276.8500061035156,37.07500076293945,24.454999923706055,55.79999923706055,35.630001068115234,5.241000175476074,48.75,19.489999771118164,40.904998779296875,9.609999656677246,15.643552780151367,2012-02-06,2012
2012-02-07,3411.5400390625,5.068070888519287,58.99372863769531,26.954999923706055,30.6200008392334,48.8650016784668,35.73500061035156,18.219999313354492,29.360000610351562,12.65999984741211,36.83000183105469,6.438000202178955,56.5099983215332,25.104999542236328,21.350000381469727,6.334000110626221,23.834999084472656,27.2450008392334,116.22697448730469,26.5,125.30000305175781,13.734999656677246,34.007564544677734,82.25,11.645000457763672,39.85499954223633,75.69999694824219,268.75,36.70500183105469,23.940000534057617,56.529998779296875,35.56999969482422,5.159999847412109,48.14500045776367,19.420000076293945,40.935001373291016,9.670999526977539,15.667745590209961,2012-02-07,2012
2012-02-08,3410.0,5.220219135284424,58.613590240478516,26.454999923706055,30.920000076293945,48.584999084472656,36.150001525878906,18.309999465942383,29.579999923706055,12.654999732971191,37.78499984741211,6.461999893188477,56.2599983215332,25.19499969482422,21.31999969482422,6.320000171661377,23.844999313354492,26.899999618530273,116.27345275878906,26.399999618530273,123.69999694824219,13.712499618530273,35.454261779785156,81.5999984741211,11.59000015258789,39.779998779296875,76.0,263.79998779296875,36.779998779296875,23.950000762939453,55.56999969482422,35.45000076293945,5.129000186920166,47.900001525878906,19.264999389648438,40.8650016784668,9.626999855041504,15.866133689880371,2012-02-08,2012
2012-02-09,3424.7099609375,5.390664100646973,59.500579833984375,26.829999923706055,30.270000457763672,48.79999923706055,36.54499053955078,18.135000228881836,29.229999542236328,12.65999984741211,38.40999984741211,6.306000232696533,56.70000076293945,25.28499984741211,20.295000076293945,6.440999984741211,25.1299991607666,27.0,115.43695068359375,25.55500030517578,123.8499984741211,13.932499885559082,35.69877243041992,82.22000122070312,11.4399995803833,39.82500076293945,76.72000122070312,261.20001220703125,37.05500030517578,24.0,56.11000061035156,35.80500030517578,5.14300012588501,48.0099983215332,19.28499984741211,41.14500045776367,9.468999862670898,15.808069229125977,2012-02-09,2012
2012-02-10,3373.139892578125,5.129701137542725,58.80667495727539,26.75,29.854999542236328,48.470001220703125,35.04999923706055,17.670000076293945,28.854999542236328,12.350000381469727,38.10499954223633,6.348999977111816,56.470001220703125,24.649999618530273,19.549999237060547,6.519000053405762,23.25,26.7450008392334,115.4834213256836,25.950000762939453,123.6500015258789,13.510000228881836,34.39470672607422,81.37999725341797,11.25,39.54499816894531,77.26000213623047,267.1499938964844,36.040000915527344,23.764999389648438,56.310001373291016,34.77000045776367,5.116000175476074,47.47999954223633,19.110000610351562,40.58000183105469,9.413000106811523,15.590327262878418,2012-02-10,2012
2012-02-13,3384.550048828125,4.942885875701904,59.1687126159668,27.049999237060547,30.03499984741211,48.45000076293945,34.32500076293945,17.68000030517578,29.059999465942383,12.420000076293945,38.08000183105469,6.271999835968018,56.90999984741211,24.674999237060547,19.434999465942383,6.5,22.739999771118164,26.985000610351562,115.4834213256836,25.55500030517578,124.4000015258789,13.557499885559082,34.71053695678711,81.6500015258789,11.34000015258789,40.244998931884766,76.38999938964844,271.70001220703125,36.314998626708984,23.7549991607666,56.779998779296875,35.34000015258789,5.117000102996826,47.755001068115234,19.440000534057617,41.040000915527344,9.484999656677246,15.701617240905762,2012-02-13,2012
2012-02-14,3375.639892578125,4.697330951690674,59.20491409301758,26.989999771118164,29.510000228881836,48.994998931884766,33.51499938964844,17.360000610351562,28.739999771118164,12.170000076293945,38.040000915527344,6.199999809265137,57.900001525878906,24.520000457763672,19.399999618530273,6.513999938964844,21.899999618530273,26.950000762939453,114.60044860839844,25.579999923706055,125.05000305175781,13.359999656677246,34.06869125366211,84.7300033569336,11.335000038146973,40.755001068115234,76.6500015258789,273.70001220703125,35.5,24.209999084472656,56.54999923706055,35.189998626708984,5.127999782562256,47.494998931884766,19.53499984741211,41.099998474121094,9.317999839782715,15.783876419067383,2012-02-14,2012
2012-02-15,3390.35009765625,4.660737991333008,58.66789627075195,27.03499984741211,29.510000228881836,49.90999984741211,34.88499069213867,17.350000381469727,29.329999923706055,12.21500015258789,37.849998474121094,6.300000190734863,59.0,24.434999465942383,19.424999237060547,6.570000171661377,22.3799991607666,27.200000762939453,115.6693115234375,25.75,126.44999694824219,13.364999771118164,33.20270919799805,85.4000015258789,11.289999961853027,41.31999969482422,77.77999877929688,278.0,36.20000076293945,24.440000534057617,56.560001373291016,34.744998931884766,5.263999938964844,46.959999084472656,19.5,41.025001525878906,9.175000190734863,15.783876419067383,2012-02-15,2012
2012-02-16,3393.25,4.701182842254639,59.44023895263672,26.889999389648438,29.28499984741211,50.0099983215332,35.85499954223633,17.354999542236328,31.65999984741211,12.0600004196167,37.595001220703125,6.248000144958496,58.2599983215332,24.389999389648438,19.549999237060547,6.540999889373779,22.55500030517578,27.06999969482422,111.90505981445312,25.7450008392334,125.0999984741211,13.117500305175781,32.93782043457031,85.37999725341797,11.255000114440918,41.314998626708984,74.94999694824219,287.29998779296875,37.82500076293945,24.19499969482422,56.56999969482422,34.91999816894531,5.195000171661377,46.54499816894531,19.25,41.279998779296875,9.314000129699707,15.841939926147461,2012-02-16,2012
2012-02-17,3439.6201171875,4.920738220214844,57.77487564086914,27.1200008392334,30.09000015258789,49.7400016784668,36.880001068115234,17.950000762939453,32.88499069213867,12.305000305175781,38.154998779296875,6.218999862670898,58.0,25.104999542236328,19.78499984741211,6.60699987411499,24.024999618530273,27.399999618530273,111.9515380859375,26.78499984741211,125.30000305175781,13.670000076293945,33.30459213256836,85.75,11.414999961853027,41.3650016784668,74.56999969482422,281.70001220703125,39.79499816894531,24.915000915527344,56.400001525878906,36.70000076293945,5.360000133514404,47.95000076293945,19.299999237060547,41.68000030517578,9.586000442504883,15.977423667907715,2012-02-17,2012
2012-02-20,3472.5400390625,5.043034076690674,58.19725036621094,27.06999969482422,31.270000457763672,50.38999938964844,37.165000915527344,18.280000686645508,32.68000030517578,12.520000457763672,38.82500076293945,6.238999843597412,58.08000183105469,25.44499969482422,19.8700008392334,6.609000205993652,24.165000915527344,27.55500030517578,113.90336608886719,27.05500030517578,127.25,13.932499885559082,34.303016662597656,85.58999633789062,11.475000381469727,41.36000061035156,75.26000213623047,283.20001220703125,41.07500076293945,25.424999237060547,55.849998474121094,37.20000076293945,5.691999912261963,49.415000915527344,19.690000534057617,41.98500061035156,9.289999961853027,16.040327072143555,2012-02-20,2012
2012-02-21,3465.239990234375,5.0141448974609375,58.673927307128906,27.0,30.885000228881836,50.31999969482422,37.45500183105469,18.299999237060547,32.5,12.449999809265137,38.849998474121094,6.2210001945495605,58.27000045776367,25.270000457763672,19.81999969482422,6.599999904632568,24.299999237060547,27.3700008392334,114.04278564453125,26.885000228881836,127.5999984741211,13.755000114440918,33.90568161010742,85.19000244140625,11.444999694824219,40.93000030517578,75.36000061035156,281.45001220703125,41.0,25.43000030517578,56.540000915527344,36.744998931884766,5.639999866485596,47.84000015258789,19.649999618530273,41.79999923706055,9.208000183105469,16.03548812866211,2012-02-21,2012
2012-02-22,3447.3701171875,4.825405120849609,58.81270980834961,27.165000915527344,30.614999771118164,50.11000061035156,36.400001525878906,17.924999237060547,32.650001525878906,12.270000457763672,38.36000061035156,6.193999767303467,58.130001068115234,25.094999313354492,19.625,6.578999996185303,23.225000381469727,27.454999923706055,113.29922485351562,27.295000076293945,126.0999984741211,13.46500015258789,32.98876190185547,85.05999755859375,11.664999961853027,40.97999954223633,75.66000366210938,282.5,40.23500061035156,25.424999237060547,56.11000061035156,36.119998931884766,5.520999908447266,50.70000076293945,19.485000610351562,41.845001220703125,9.09000015258789,15.783876419067383,2012-02-22,2012
2012-02-23,3447.31005859375,4.6318488121032715,59.12647247314453,27.295000076293945,31.049999237060547,50.70000076293945,36.29999923706055,17.829999923706055,32.42499923706055,12.149999618530273,38.529998779296875,6.2769999504089355,59.68000030517578,24.459999084472656,19.56999969482422,6.590000152587891,23.0,27.274999618530273,116.04108428955078,27.3799991607666,127.5,13.237500190734863,32.581241607666016,85.8499984741211,11.604999542236328,40.95000076293945,77.5,281.95001220703125,39.290000915527344,24.75,56.45000076293945,35.69499969482422,5.4070000648498535,50.4900016784668,19.209999084472656,41.810001373291016,8.928999900817871,15.822585105895996,2012-02-23,2012
2012-02-24,3467.030029296875,4.71658992767334,58.82477569580078,27.059999465942383,32.349998474121094,50.70000076293945,36.91999816894531,18.31999969482422,32.88499069213867,12.125,38.625,6.285999774932861,59.70000076293945,24.71500015258789,19.674999237060547,6.656000137329102,24.43000030517578,27.530000686645508,118.78295135498047,27.594999313354492,126.3499984741211,13.257499694824219,32.795188903808594,85.0,11.729999542236328,40.814998626708984,76.79000091552734,281.0,39.939998626708984,24.219999313354492,56.29999923706055,36.05500030517578,5.453000068664551,51.04999923706055,19.55500030517578,42.064998626708984,9.0600004196167,15.95806884765625,2012-02-24,2012
2012-02-27,3441.449951171875,4.551922798156738,58.55928421020508,27.165000915527344,32.189998626708984,50.79999923706055,36.59000015258789,17.90999984741211,32.38499069213867,12.024999618530273,38.345001220703125,6.230999946594238,59.72999954223633,24.43000030517578,19.68000030517578,6.71999979019165,23.709999084472656,26.920000076293945,117.20289611816406,27.219999313354492,124.69999694824219,12.914999961853027,32.31635284423828,85.44000244140625,11.71500015258789,40.79999923706055,77.12999725341797,275.29998779296875,39.064998626708984,24.354999542236328,56.04999923706055,35.54999923706055,5.349999904632568,49.904998779296875,19.5,41.970001220703125,8.984999656677246,15.793553352355957,2012-02-27,2012
2012-02-28,3453.989990234375,4.527849197387695,59.0118293762207,27.190000534057617,32.04499053955078,50.70000076293945,36.6150016784668,18.299999237060547,32.29999923706055,12.0,38.85499954223633,6.26200008392334,59.70000076293945,24.389999389648438,19.68000030517578,6.710999965667725,24.18000030517578,26.934999465942383,117.94644927978516,27.270000457763672,126.55000305175781,13.15250015258789,32.897071838378906,85.63999938964844,11.585000038146973,41.165000915527344,77.2300033569336,276.75,40.08000183105469,24.6200008392334,55.900001525878906,35.494998931884766,5.7179999351501465,50.540000915527344,19.639999389648438,41.935001373291016,8.996999740600586,15.798392295837402,2012-02-28,2012
2012-02-29,3452.449951171875,4.628960132598877,58.84891128540039,27.264999389648438,32.34000015258789,50.779998779296875,36.63499069213867,18.81999969482422,33.06999969482422,12.104999542236328,39.084999084472656,6.23199987411499,59.7599983215332,23.8799991607666,19.469999313354492,6.723999977111816,24.25,27.094999313354492,118.59706115722656,27.25,126.30000305175781,12.9399995803833,32.24503707885742,85.61000061035156,11.454999923706055,41.064998626708984,77.66000366210938,280.04998779296875,39.7400016784668,25.155000686645508,55.5099983215332,35.63999938964844,5.60099983215332,51.0099983215332,20.094999313354492,41.9900016784668,9.1850004196167,15.600005149841309,2012-02-29,2012
